COVERAGE,YEAR,MONTH,PRODUCT_GROUP,PRODUCT,MEASUREMENT_UNIT,VOLUME,VALUE,INDEX,STATUS
National,2022,February,Non-Metallic Minerals,Diatomite,Tons,13806.0,50016.708,189.42,Final Figures.
National,2022,February,Non-Metallic Minerals,Sodium Sulfate,Tons,60150.0,238125.429,112.518,Final Figures.
National,2022,February,Non-Metallic Minerals,Magnesium Sulfate,Tons,4409.0,20420.134,116.844,Final Figures.
National,2022,March,Precious Metals,Gold,Kilograms,7340.7,9463479.871,89.92,Final Figures.
National,2022,March,Precious Metals,Silver,Kilograms,343272.0,5735230.673,84.742,Final Figures.
National,2022,March,Non-Ferrous Industrial Metals,Lead,Tons,11835.0,575510.28,70.882,Final Figures.
National,2022,March,Non-Ferrous Industrial Metals,Copper,Tons,41065.0,8654088.315,120.433,Final Figures.
National,2022,March,Non-Ferrous Industrial Metals,Zinc,Tons,26687.0,2186549.912,76.083,Final Figures.
National,2022,March,Non-Ferrous Industrial Metals,Antimony,Tons,0.0,0.0,0.0,Final Figures.
National,2022,March,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2022,March,Non-Ferrous Industrial Metals,Bismuth,Tons,0.0,0.0,0.0,Final Figures.
National,2022,March,Non-Ferrous Industrial Metals,Tin,Tons,0.0,0.0,0.0,Final Figures.
National,2022,March,Non-Ferrous Industrial Metals,Cadmium,Tons,119.0,5418.92,98.415,Final Figures.
National,2022,March,Non-Ferrous Industrial Metals,Selenium,Tons,11.0,4791.898,100.0,Final Figures.
National,2022,March,Non-Ferrous Industrial Metals,Molybdenum,Tons,1439.0,806720.909,137.462,Final Figures.
National,2022,March,Steel Metals and Minerals,Non-Coking Coal,Tons,390960.0,227292.845,35.908,Final Figures.
National,2022,March,Steel Metals and Minerals,Coke,Tons,44558.0,241895.624,24.125,Final Figures.
National,2022,March,Steel Metals and Minerals,Iron Pellets,Tons,583998.0,1131110.289,86.587,Final Figures.
National,2022,March,Steel Metals and Minerals,Manganese,Tons,21739.0,135037.156,123.307,Final Figures.
National,2022,March,Non-Metallic Minerals,Sulfur,Tons,24155.0,49961.598,28.256,Final Figures.
National,2022,March,Non-Metallic Minerals,Graphite,Tons,171.0,1089.308,29.214,Final Figures.
National,2022,March,Non-Metallic Minerals,Barite,Tons,26683.0,74356.449,268.166,Final Figures.
National,2022,March,Non-Metallic Minerals,Dolomite,Tons,821438.0,185056.017,112.571,Final Figures.
National,2022,March,Non-Metallic Minerals,Fluorite,Tons,85050.0,307416.457,84.314,Final Figures.
National,2022,March,Non-Metallic Minerals,Kaolin,Tons,17130.0,56439.359,54.222,Final Figures.
National,2022,March,Non-Metallic Minerals,Silica Sand,Tons,333117.0,204200.721,136.061,Final Figures.
National,2022,March,Non-Metallic Minerals,Gypsum,Tons,562573.0,93668.405,132.608,Final Figures.
National,2022,March,Non-Metallic Minerals,Phosphate Rock,Tons,55584.0,84907.284,30.08,Final Figures.
National,2022,March,Non-Metallic Minerals,Wollastonite,Tons,9363.0,33067.878,196.077,Final Figures.
National,2022,March,Non-Metallic Minerals,Celestite,Tons,3969.0,3466.977,70.271,Final Figures.
National,2022,March,Non-Metallic Minerals,Feldspar,Tons,35806.0,30864.772,261.224,Final Figures.
National,2022,March,Non-Metallic Minerals,Salt,Tons,740607.0,304071.757,93.933,Final Figures.
National,2022,March,Non-Metallic Minerals,Diatomite,Tons,13505.0,48904.374,185.29,Final Figures.
National,2022,March,Non-Metallic Minerals,Sodium Sulfate,Tons,66624.0,336448.868,124.628,Final Figures.
National,2022,March,Non-Metallic Minerals,Magnesium Sulfate,Tons,5203.0,29377.376,137.886,Final Figures.
National,2022,April,Precious Metals,Gold,Kilograms,6415.9,8019687.324,78.59,Final Figures.
National,2022,April,Precious Metals,Silver,Kilograms,329963.0,5229571.221,81.457,Final Figures.
National,2022,April,Non-Ferrous Industrial Metals,Lead,Tons,11790.0,566822.544,70.612,Final Figures.
National,2022,April,Non-Ferrous Industrial Metals,Copper,Tons,40917.0,8367296.833,119.999,Final Figures.
National,2022,April,Non-Ferrous Industrial Metals,Zinc,Tons,23925.0,2099187.397,68.209,Final Figures.
National,2022,April,Non-Ferrous Industrial Metals,Antimony,Tons,0.0,0.0,0.0,Final Figures.
National,2022,April,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2022,April,Non-Ferrous Industrial Metals,Bismuth,Tons,0.0,0.0,0.0,Final Figures.
National,2022,April,Non-Ferrous Industrial Metals,Tin,Tons,0.0,0.0,0.0,Final Figures.
National,2022,April,Non-Ferrous Industrial Metals,Cadmium,Tons,93.0,4462.405,76.912,Final Figures.
National,2022,April,Non-Ferrous Industrial Metals,Selenium,Tons,11.0,4661.867,100.0,Final Figures.
National,2022,April,Non-Ferrous Industrial Metals,Molybdenum,Tons,1044.0,550532.587,99.729,Final Figures.
National,2022,April,Steel Metals and Minerals,Non-Coking Coal,Tons,400450.0,235676.398,36.78,Final Figures.
National,2022,April,Steel Metals and Minerals,Coke,Tons,41351.0,228865.876,22.389,Final Figures.
National,2022,April,Steel Metals and Minerals,Iron Pellets,Tons,608847.0,1132136.478,90.271,Final Figures.
National,2022,April,Steel Metals and Minerals,Manganese,Tons,21474.0,150297.526,121.804,Final Figures.
National,2022,April,Non-Metallic Minerals,Sulfur,Tons,30857.0,80078.821,36.096,Final Figures.
National,2022,April,Non-Metallic Minerals,Graphite,Tons,174.0,1100.463,29.727,Final Figures.
National,2022,April,Non-Metallic Minerals,Barite,Tons,30250.0,112370.461,304.015,Final Figures.
National,2022,April,Non-Metallic Minerals,Dolomite,Tons,800434.0,185799.141,109.693,Final Figures.
National,2022,April,Non-Metallic Minerals,Fluorite,Tons,86532.0,330827.931,85.783,Final Figures.
National,2022,April,Non-Metallic Minerals,Kaolin,Tons,16707.0,54925.482,52.883,Final Figures.
National,2022,April,Non-Metallic Minerals,Silica Sand,Tons,330117.0,202361.721,134.836,Final Figures.
National,2022,April,Non-Metallic Minerals,Gypsum,Tons,555925.0,92561.512,131.041,Final Figures.
National,2022,April,Non-Metallic Minerals,Phosphate Rock,Tons,60018.0,118763.618,32.479,Final Figures.
National,2022,April,Non-Metallic Minerals,Wollastonite,Tons,9192.0,36648.982,192.496,Final Figures.
National,2022,April,Non-Metallic Minerals,Celestite,Tons,1479.0,1658.107,26.185,Final Figures.
National,2022,April,Non-Metallic Minerals,Feldspar,Tons,34418.0,29668.316,251.098,Final Figures.
National,2022,April,Non-Metallic Minerals,Salt,Tons,597765.0,246304.884,75.816,Final Figures.
National,2022,April,Non-Metallic Minerals,Diatomite,Tons,13243.0,47872.955,181.695,Final Figures.
National,2022,April,Non-Metallic Minerals,Sodium Sulfate,Tons,64523.0,335880.025,120.698,Final Figures.
National,2022,April,Non-Metallic Minerals,Magnesium Sulfate,Tons,5471.0,31986.327,144.988,Final Figures.
National,2022,May,Precious Metals,Gold,Kilograms,6573.6,7851228.24,80.525,Final Figures.
National,2022,May,Precious Metals,Silver,Kilograms,347215.0,4934222.253,85.716,Final Figures.
National,2022,May,Non-Ferrous Industrial Metals,Lead,Tons,12154.0,502278.201,72.792,Final Figures.
National,2022,May,Non-Ferrous Industrial Metals,Copper,Tons,41046.0,7733365.3,120.378,Final Figures.
National,2022,May,Non-Ferrous Industrial Metals,Zinc,Tons,25204.0,1906642.236,71.855,Final Figures.
National,2022,May,Non-Ferrous Industrial Metals,Antimony,Tons,0.0,0.0,0.0,Final Figures.
National,2022,May,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2022,May,Non-Ferrous Industrial Metals,Bismuth,Tons,0.0,0.0,0.0,Final Figures.
National,2022,May,Non-Ferrous Industrial Metals,Tin,Tons,0.0,0.0,0.0,Final Figures.
National,2022,May,Non-Ferrous Industrial Metals,Cadmium,Tons,104.0,5010.924,86.01,Final Figures.
National,2022,May,Non-Ferrous Industrial Metals,Selenium,Tons,11.0,4627.268,100.0,Final Figures.
National,2022,May,Non-Ferrous Industrial Metals,Molybdenum,Tons,1282.0,685936.78,122.465,Final Figures.
National,2022,May,Steel Metals and Minerals,Non-Coking Coal,Tons,400477.0,239732.981,36.782,Final Figures.
National,2022,May,Steel Metals and Minerals,Coke,Tons,43415.0,242766.347,23.507,Final Figures.
National,2022,May,Steel Metals and Minerals,Iron Pellets,Tons,580192.0,1056201.515,86.023,Final Figures.
National,2022,May,Steel Metals and Minerals,Manganese,Tons,20270.0,138076.166,114.975,Final Figures.
National,2022,May,Non-Metallic Minerals,Sulfur,Tons,26326.0,61386.098,30.795,Final Figures.
National,2022,May,Non-Metallic Minerals,Graphite,Tons,149.0,945.756,25.456,Final Figures.
National,2022,May,Non-Metallic Minerals,Barite,Tons,23079.0,75022.744,231.946,Final Figures.
National,2022,May,Non-Metallic Minerals,Dolomite,Tons,820532.0,187658.13,112.447,Final Figures.
National,2022,May,Non-Metallic Minerals,Fluorite,Tons,81376.0,345960.787,80.672,Final Figures.
National,2022,May,Non-Metallic Minerals,Kaolin,Tons,19081.0,62798.815,60.397,Final Figures.
National,2022,May,Non-Metallic Minerals,Silica Sand,Tons,327388.0,200688.844,133.721,Final Figures.
National,2022,May,Non-Metallic Minerals,Gypsum,Tons,554543.0,92331.409,130.715,Final Figures.
National,2022,May,Non-Metallic Minerals,Phosphate Rock,Tons,53778.0,94282.245,29.102,Final Figures.
National,2022,May,Non-Metallic Minerals,Wollastonite,Tons,9333.0,56534.993,195.449,Final Figures.
National,2022,May,Non-Metallic Minerals,Celestite,Tons,3318.0,3309.065,58.745,Final Figures.
National,2022,May,Non-Metallic Minerals,Feldspar,Tons,39635.0,34165.37,289.159,Final Figures.
National,2022,May,Non-Metallic Minerals,Salt,Tons,861428.0,344991.577,109.257,Final Figures.
National,2022,May,Non-Metallic Minerals,Diatomite,Tons,12971.0,46930.168,177.963,Final Figures.
National,2022,May,Non-Metallic Minerals,Sodium Sulfate,Tons,61427.0,303802.462,114.906,Final Figures.
National,2022,May,Non-Metallic Minerals,Magnesium Sulfate,Tons,6118.0,35339.923,162.134,Final Figures.
National,2022,June,Precious Metals,Gold,Kilograms,7074.0,8343949.258,86.65,Final Figures.
National,2022,June,Precious Metals,Silver,Kilograms,345728.0,4777641.732,85.349,Final Figures.
National,2022,June,Non-Ferrous Industrial Metals,Lead,Tons,11712.0,487059.601,70.145,Final Figures.
National,2022,June,Non-Ferrous Industrial Metals,Copper,Tons,36076.0,6549163.759,105.802,Final Figures.
National,2022,June,Non-Ferrous Industrial Metals,Zinc,Tons,25532.0,1876417.634,72.79,Final Figures.
National,2022,June,Non-Ferrous Industrial Metals,Antimony,Tons,0.0,0.0,0.0,Final Figures.
National,2022,June,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2022,June,Non-Ferrous Industrial Metals,Bismuth,Tons,0.0,0.0,0.0,Final Figures.
National,2022,June,Non-Ferrous Industrial Metals,Tin,Tons,0.0,0.0,0.0,Final Figures.
National,2022,June,Non-Ferrous Industrial Metals,Cadmium,Tons,97.0,5226.183,80.221,Final Figures.
National,2022,June,Non-Ferrous Industrial Metals,Selenium,Tons,12.0,5022.436,109.091,Final Figures.
National,2022,June,Non-Ferrous Industrial Metals,Molybdenum,Tons,1278.0,680674.337,122.082,Final Figures.
National,2022,June,Steel Metals and Minerals,Non-Coking Coal,Tons,400995.0,242453.206,36.83,Final Figures.
National,2022,June,Steel Metals and Minerals,Coke,Tons,47716.0,264094.318,25.835,Final Figures.
National,2022,June,Steel Metals and Minerals,Iron Pellets,Tons,568700.0,1008563.911,84.319,Final Figures.
National,2022,June,Steel Metals and Minerals,Manganese,Tons,19420.0,124094.069,110.154,Final Figures.
National,2022,June,Non-Metallic Minerals,Sulfur,Tons,18571.0,43555.643,21.724,Final Figures.
National,2022,June,Non-Metallic Minerals,Graphite,Tons,167.0,1058.1,28.531,Final Figures.
National,2022,June,Non-Metallic Minerals,Barite,Tons,23147.0,80614.288,232.629,Final Figures.
National,2022,June,Non-Metallic Minerals,Dolomite,Tons,835530.0,192516.974,114.502,Final Figures.
National,2022,June,Non-Metallic Minerals,Fluorite,Tons,79749.0,343144.476,79.059,Final Figures.
National,2022,June,Non-Metallic Minerals,Kaolin,Tons,19627.0,64492.516,62.126,Final Figures.
National,2022,June,Non-Metallic Minerals,Silica Sand,Tons,327951.0,201033.963,133.951,Final Figures.
National,2022,June,Non-Metallic Minerals,Gypsum,Tons,558158.0,92933.307,131.567,Final Figures.
National,2022,June,Non-Metallic Minerals,Phosphate Rock,Tons,32183.0,53673.198,17.416,Final Figures.
National,2022,June,Non-Metallic Minerals,Wollastonite,Tons,7866.0,25281.466,164.727,Final Figures.
National,2022,June,Non-Metallic Minerals,Celestite,Tons,3731.0,3252.104,66.057,Final Figures.
National,2022,June,Non-Metallic Minerals,Feldspar,Tons,40864.0,35224.768,298.125,Final Figures.
National,2022,June,Non-Metallic Minerals,Salt,Tons,771772.0,313544.723,97.886,Final Figures.
National,2022,June,Non-Metallic Minerals,Diatomite,Tons,13005.0,47032.895,178.43,Final Figures.
National,2022,June,Non-Metallic Minerals,Sodium Sulfate,Tons,61009.0,282606.439,114.124,Final Figures.
National,2022,June,Non-Metallic Minerals,Magnesium Sulfate,Tons,5952.0,32623.418,157.735,Final Figures.
National,2022,July,Precious Metals,Gold,Kilograms,6229.3,7151783.704,76.299,Final Figures.
National,2022,July,Precious Metals,Silver,Kilograms,318173.0,4007987.267,78.546,Final Figures.
National,2022,July,Non-Ferrous Industrial Metals,Lead,Tons,12155.0,492921.32,72.798,Final Figures.
National,2022,July,Non-Ferrous Industrial Metals,Copper,Tons,38118.0,5893921.638,111.791,Final Figures.
National,2022,July,Non-Ferrous Industrial Metals,Zinc,Tons,27190.0,1728693.709,77.517,Final Figures.
National,2022,July,Non-Ferrous Industrial Metals,Antimony,Tons,0.0,0.0,0.0,Final Figures.
National,2022,July,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2022,July,Non-Ferrous Industrial Metals,Bismuth,Tons,0.0,0.0,0.0,Final Figures.
National,2022,July,Non-Ferrous Industrial Metals,Tin,Tons,0.0,0.0,0.0,Final Figures.
National,2022,July,Non-Ferrous Industrial Metals,Cadmium,Tons,90.0,4603.302,74.431,Final Figures.
National,2022,July,Non-Ferrous Industrial Metals,Selenium,Tons,12.0,5183.276,109.091,Final Figures.
National,2022,July,Non-Ferrous Industrial Metals,Molybdenum,Tons,1231.0,675060.199,117.593,Final Figures.
National,2022,July,Steel Metals and Minerals,Non-Coking Coal,Tons,390159.0,237333.291,35.835,Final Figures.
National,2022,July,Steel Metals and Minerals,Coke,Tons,43390.0,239256.192,23.493,Final Figures.
National,2022,July,Steel Metals and Minerals,Iron Pellets,Tons,564598.0,999634.979,83.711,Final Figures.
National,2022,July,Steel Metals and Minerals,Manganese,Tons,19766.0,123417.273,112.116,Final Figures.
National,2022,July,Non-Metallic Minerals,Sulfur,Tons,23040.0,47424.707,26.952,Final Figures.
National,2022,July,Non-Metallic Minerals,Graphite,Tons,157.0,995.638,26.822,Final Figures.
National,2022,July,Non-Metallic Minerals,Barite,Tons,26432.0,88988.667,265.644,Final Figures.
National,2022,July,Non-Metallic Minerals,Dolomite,Tons,880311.0,202082.433,120.639,Final Figures.
National,2022,July,Non-Metallic Minerals,Fluorite,Tons,79801.0,315454.311,79.11,Final Figures.
National,2022,July,Non-Metallic Minerals,Kaolin,Tons,19670.0,64840.837,62.262,Final Figures.
National,2022,July,Non-Metallic Minerals,Silica Sand,Tons,337746.0,207038.298,137.952,Final Figures.
National,2022,July,Non-Metallic Minerals,Gypsum,Tons,541759.0,90202.874,127.701,Final Figures.
National,2022,July,Non-Metallic Minerals,Phosphate Rock,Tons,39354.0,67313.561,21.297,Final Figures.
National,2022,July,Non-Metallic Minerals,Wollastonite,Tons,7337.0,30667.941,153.649,Final Figures.
National,2022,July,Non-Metallic Minerals,Celestite,Tons,2787.0,2604.385,49.343,Final Figures.
National,2022,July,Non-Metallic Minerals,Feldspar,Tons,44037.0,37959.894,321.274,Final Figures.
National,2022,July,Non-Metallic Minerals,Salt,Tons,788741.0,318159.978,100.038,Final Figures.
National,2022,July,Non-Metallic Minerals,Diatomite,Tons,13490.0,48802.706,185.084,Final Figures.
National,2022,July,Non-Metallic Minerals,Sodium Sulfate,Tons,63620.0,214260.836,119.009,Final Figures.
National,2022,July,Non-Metallic Minerals,Magnesium Sulfate,Tons,5702.0,28901.978,151.11,Final Figures.
National,2022,August,Precious Metals,Gold,Kilograms,6752.5,7754123.718,82.718,Final Figures.
National,2022,August,Precious Metals,Silver,Kilograms,321915.0,4191705.15,79.47,Final Figures.
National,2022,August,Non-Ferrous Industrial Metals,Lead,Tons,12016.0,508801.738,71.966,Final Figures.
National,2022,August,Non-Ferrous Industrial Metals,Copper,Tons,41151.0,6571328.302,120.686,Final Figures.
National,2022,August,Non-Ferrous Industrial Metals,Zinc,Tons,27674.0,1987447.279,78.897,Final Figures.
National,2022,August,Non-Ferrous Industrial Metals,Antimony,Tons,0.0,0.0,0.0,Final Figures.
National,2022,August,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2022,August,Non-Ferrous Industrial Metals,Bismuth,Tons,0.0,0.0,0.0,Final Figures.
National,2022,August,Non-Ferrous Industrial Metals,Tin,Tons,0.0,0.0,0.0,Final Figures.
National,2022,August,Non-Ferrous Industrial Metals,Cadmium,Tons,94.0,4280.492,77.739,Final Figures.
National,2022,August,Non-Ferrous Industrial Metals,Selenium,Tons,12.0,5108.359,109.091,Final Figures.
National,2022,August,Non-Ferrous Industrial Metals,Molybdenum,Tons,1275.0,679663.673,121.796,Final Figures.
National,2022,August,Steel Metals and Minerals,Non-Coking Coal,Tons,381116.0,229751.855,35.004,Final Figures.
National,2022,August,Steel Metals and Minerals,Coke,Tons,40594.0,224676.099,21.979,Final Figures.
